PPM_0,mag_0,PPM_8,mag_8,PPM_4,mag_4,PPM_2,mag_2,PPM_1,mag_1
9.95253,12283.7,9.9624,4184.32,9.95253,115562,9.94535,15286,9.92095,3231.66
9.94603,14568.4,9.95589,4051.03,9.94603,117704,9.93884,12453.1,9.91445,2009.74
9.93952,13055.7,9.94938,2308.5,9.93952,116558,9.93233,13346.6,9.90794,2907.44
9.93301,12273,9.94288,3550.75,9.93301,116781,9.92583,14502.2,9.90143,3670.8
9.92651,13010.2,9.93637,3453.57,9.92651,115717,9.91932,15240.7,9.89493,1074.92
9.92,13633.7,9.92986,2519.89,9.92,116131,9.91281,13473.1,9.88842,2913.47
9.91349,13488.2,9.92336,3210.68,9.91349,115334,9.90631,15340.2,9.88191,2836.87
9.90699,14044.4,9.91685,2783.22,9.90699,116424,9.8998,14470.5,9.87541,2392.97
9.90048,14129.5,9.91034,2190.01,9.90048,115743,9.89329,13590.7,9.8689,1914.26
9.89397,12423.5,9.90384,3166.1,9.89397,116094,9.88679,14844.9,9.86239,2880.24
9.88747,13226.5,9.89733,982.188,9.88747,113027,9.88028,13584.3,9.85589,2498.41
9.88096,12177.4,9.89082,5441.99,9.88096,115860,9.87377,12927.3,9.84938,1864.34
9.87445,13677,9.88432,4497.35,9.87445,115825,9.86727,14275,9.84287,3108.46
9.86795,15241.7,9.87781,3612.11,9.86795,117948,9.86076,15024.8,9.83636,2419.02
9.86144,12179.6,9.8713,3384.54,9.86144,114719,9.85425,15589.4,9.82986,1653.51
9.85493,14300.5,9.8648,2752.9,9.85493,115091,9.84774,13362.2,9.82335,1936.66
9.84843,14028.2,9.85829,1990.61,9.84843,115983,9.84124,13682.8,9.81684,2779.54
9.84192,13044,9.85178,2557.69,9.84192,115370,9.83473,13096.2,9.81034,2420.34
9.83541,14067.7,9.84527,2570.86,9.83541,114089,9.82822,13652.8,9.80383,1290.23
9.82891,13957.4,9.83877,3020.16,9.82891,115112,9.82172,12924.7,9.79732,1174.04
9.8224,13915,9.83226,2884.81,9.8224,114025,9.81521,13257.4,9.79082,2142.18
9.81589,12706.7,9.82575,3584.82,9.81589,115113,9.8087,14842.7,9.78431,2547.24
9.80939,14120,9.81925,3545.18,9.80939,114329,9.8022,15579,9.7778,2597.4
9.80288,12809.7,9.81274,4133.19,9.80288,115184,9.79569,14455,9.7713,3840
9.79637,14295.9,9.80623,2744.79,9.79637,115880,9.78918,14836.4,9.76479,3351.32
9.78987,14155.1,9.79973,4240.11,9.78987,115255,9.78268,14367.6,9.75828,1681.91
9.78336,14687.3,9.79322,2951.99,9.78336,114338,9.77617,13916.4,9.75177,2954.78
9.77685,13610,9.78671,4419.68,9.77685,115257,9.76966,13177.2,9.74527,1240.45
9.77034,13630,9.78021,3600.25,9.77034,113881,9.76315,13459.4,9.73876,1635.75
9.76384,11767.4,9.7737,2473.38,9.76384,115330,9.75665,13633.6,9.73225,2350.51
9.75733,14221.5,9.76719,3827.36,9.75733,114738,9.75014,13062.9,9.72575,3763.65
9.75082,12349,9.76069,937.651,9.75082,113200,9.74363,12660.2,9.71924,2702.06
9.74432,15922.6,9.75418,3741.25,9.74432,116356,9.73713,12815,9.71273,1293.86
9.73781,15263.6,9.74767,2735.76,9.73781,116180,9.73062,13604.9,9.70623,865.846
9.7313,11921.1,9.74116,2294.13,9.7313,114133,9.72411,14111.3,9.69972,1961.8
9.7248,12874.3,9.73466,3799.35,9.7248,113960,9.71761,12383.7,9.69321,2253.6
9.71829,14898,9.72815,3676.89,9.71829,115194,9.7111,11407.5,9.68671,1485.75
9.71178,12128.6,9.72164,3765.24,9.71178,114898,9.70459,11479.2,9.6802,845.522
9.70528,12677.8,9.71514,2807.03,9.70528,113287,9.69809,14204.5,9.67369,2157.82
9.69877,13065.5,9.70863,1992.92,9.69877,113412,9.69158,13415.8,9.66718,2295.96
9.69226,13733.4,9.70212,2708.25,9.69226,113814,9.68507,13633.3,9.66068,1776.53
9.68576,13603.5,9.69562,3263.18,9.68576,114435,9.67856,11346.6,9.65417,1709.01
9.67925,13037.8,9.68911,4787.41,9.67925,113479,9.67206,12432.3,9.64766,2556.83
9.67274,12969.5,9.6826,3608.56,9.67274,114811,9.66555,12314.1,9.64116,3555.42
9.66624,12224.8,9.6761,4465.08,9.66624,115217,9.65904,15199.9,9.63465,3242.33
9.65973,13820,9.66959,4274.49,9.65973,113531,9.65254,12730.9,9.62814,733.503
9.65322,13875.1,9.66308,3090.98,9.65322,113903,9.64603,12952.9,9.62164,1762.29
9.64672,13195.4,9.65658,2717.53,9.64672,113327,9.63952,14494.5,9.61513,2951.87
9.64021,13615.4,9.65007,3606.04,9.64021,115881,9.63302,14677.5,9.60862,1860.57
9.6337,14841.6,9.64356,2735.75,9.6337,114790,9.62651,12722.8,9.60212,1312.72
9.6272,15464.6,9.63705,3707.56,9.6272,112654,9.62,13342.7,9.59561,3235.84
9.62069,13415.2,9.63055,3014.64,9.62069,114837,9.6135,15014.6,9.5891,2388.07
9.61418,12728.3,9.62404,4580.35,9.61418,114571,9.60699,13275,9.58259,2126.64
9.60768,12962.2,9.61753,2863.06,9.60768,114292,9.60048,13998.7,9.57609,1417.11
9.60117,14792.1,9.61103,3885.34,9.60117,114340,9.59397,13444.9,9.56958,2343.05
