PPM_0,mag_0,PPM_8,mag_8,PPM_4,mag_4,PPM_2,mag_2,PPM_1,mag_1
8.05744,231489,8.07052,123032,8.04036,80239.4,8.05427,39097.8,8.05427,39097.8
8.05094,234464,8.06402,123142,8.03386,82071.2,8.04777,37791.7,8.04777,37791.7
8.04443,235518,8.05751,122488,8.02735,77609.6,8.04126,39263.9,8.04126,39263.9
8.03792,236074,8.051,120921,8.02084,75720.1,8.03475,38429.1,8.03475,38429.1
8.03142,236767,8.04449,121391,8.01434,76978.6,8.02825,38455.9,8.02825,38455.9
8.02491,237941,8.03799,118067,8.00783,76781.3,8.02174,40753.7,8.02174,40753.7
8.0184,236429,8.03148,119698,8.00132,72583.8,8.01523,40626.7,8.01523,40626.7
8.0119,236341,8.02497,120514,7.99482,72851.3,8.00873,44479.1,8.00873,44479.1
8.00539,235394,8.01847,119250,7.98831,75255.3,8.00222,43846.4,8.00222,43846.4
7.99888,232748,8.01196,121049,7.9818,73658.1,7.99571,43322.6,7.99571,43322.6
7.99238,233193,8.00545,120692,7.97529,76255.4,7.98921,42730.4,7.98921,42730.4
7.98587,231330,7.99895,123530,7.96879,79197.9,7.9827,43693,7.9827,43693
7.97936,234317,7.99244,123200,7.96228,83647.2,7.97619,40912.3,7.97619,40912.3
7.97285,237394,7.98593,126078,7.95577,83200.4,7.96968,39943.4,7.96968,39943.4
7.96635,237927,7.97943,124081,7.94927,75109.5,7.96318,37932.7,7.96318,37932.7
7.95984,239428,7.97292,123946,7.94276,73831.2,7.95667,39195.2,7.95667,39195.2
7.95333,241514,7.96641,123045,7.93625,71290.5,7.95016,40319.5,7.95016,40319.5
7.94683,238424,7.95991,123527,7.92975,73348.2,7.94366,42399.4,7.94366,42399.4
7.94032,237978,7.9534,122405,7.92324,72690.5,7.93715,41307.6,7.93715,41307.6
7.93381,237827,7.94689,121340,7.91673,74485.6,7.93064,42729.2,7.93064,42729.2
7.92731,238594,7.94038,120124,7.91023,75352.5,7.92414,42010.5,7.92414,42010.5
7.9208,235593,7.93388,119432,7.90372,76040.2,7.91763,41365.7,7.91763,41365.7
7.91429,234540,7.92737,119914,7.89721,77281.1,7.91112,41896.2,7.91112,41896.2
7.90779,237154,7.92086,117863,7.89071,77364.6,7.90462,42408.4,7.90462,42408.4
7.90128,234810,7.91436,119112,7.8842,76903.3,7.89811,42826.7,7.89811,42826.7
7.89477,234670,7.90785,120127,7.87769,78575.4,7.8916,43812.4,7.8916,43812.4
7.88827,233376,7.90134,119123,7.87119,78768.8,7.88509,42716.8,7.88509,42716.8
7.88176,233698,7.89484,119399,7.86468,77685.4,7.87859,41194.1,7.87859,41194.1
7.87525,232342,7.88833,118131,7.85817,80788,7.87208,43141.6,7.87208,43141.6
7.86875,232948,7.88182,120278,7.85167,80211.9,7.86557,42591.7,7.86557,42591.7
7.86224,233103,7.87532,119737,7.84516,81678.2,7.85907,44003,7.85907,44003
7.85573,232581,7.86881,119665,7.83865,79431.7,7.85256,44756.2,7.85256,44756.2
7.84923,232923,7.8623,119314,7.83215,80279.2,7.84605,43688.1,7.84605,43688.1
7.84272,232643,7.8558,120365,7.82564,78909.5,7.83955,43448.8,7.83955,43448.8
7.83621,231563,7.84929,121268,7.81913,81446,7.83304,42852.5,7.83304,42852.5
7.82971,232573,7.84278,120635,7.81263,80180.5,7.82653,43794.8,7.82653,43794.8
7.8232,231194,7.83627,121676,7.80612,82188.4,7.82003,43881.4,7.82003,43881.4
7.81669,230593,7.82977,121584,7.79961,82777.1,7.81352,43612,7.81352,43612
7.81019,231896,7.82326,121287,7.79311,82850.5,7.80701,44246.4,7.80701,44246.4
7.80368,232423,7.81675,121175,7.7866,81448.5,7.8005,43679.7,7.8005,43679.7
